customer_id,state,income,employment_type,credit_score,loan_amount,loan_tenure,existing_loans_count,outstanding_debt,repayment_history_score,default_history,monthly_expenses,debt_to_income_ratio,risk_category,loan_eligible
CID004963,Tamil Nadu,19874.0,Self-Employed,624,367012.0,36,0,67840.0,67.5,0,15145.0,3.4135,Medium,1
CID004964,Kerala,18904.0,Salaried,541,195451.0,48,1,35914.0,21.5,1,13781.0,1.8998,High,0
CID004965,Gujarat,27016.0,Business Owner,604,316578.0,36,0,80466.0,86.8,0,11885.0,2.9785,Medium,1
CID004966,Karnataka,100363.0,Salaried,648,375596.0,84,0,369670.0,69.0,0,47138.0,3.6833,Medium,1
CID004967,Himachal Pradesh,61034.0,Salaried,551,204474.0,48,0,36732.0,94.3,0,19858.0,0.6018,Medium,0
CID004968,Andhra Pradesh,34099.0,Business Owner,558,250568.0,60,3,158193.0,70.5,0,22669.0,4.6392,Medium,0
CID004969,Uttarakhand,44777.0,Salaried,726,157929.0,84,2,166907.0,74.0,0,17279.0,3.7275,Low,1
CID004970,Uttar Pradesh,73086.0,Freelancer,769,660635.0,12,0,165550.0,49.3,0,32719.0,2.2651,Low,1
CID004971,Gujarat,83160.0,Salaried,648,208037.0,84,3,390451.0,45.9,1,41495.0,4.6952,High,0
CID004972,Bihar,120375.0,Salaried,776,141496.0,60,1,90439.0,72.7,0,60584.0,0.7513,Low,1
CID004973,Rajasthan,8000.0,Government,559,242446.0,24,1,31150.0,70.0,0,5606.0,3.8938,Medium,0
CID004974,Andhra Pradesh,116273.0,Salaried,709,289699.0,24,0,333505.0,37.2,0,63658.0,2.8683,Medium,1
CID004975,Tamil Nadu,63694.0,Business Owner,670,689497.0,60,1,222390.0,88.8,0,20880.0,3.4915,Low,1
CID004976,Gujarat,49492.0,Salaried,700,152983.0,48,4,129731.0,71.0,0,29708.0,2.6213,Low,1
CID004977,Maharashtra,58085.0,Self-Employed,556,248615.0,60,1,69205.0,59.9,0,26991.0,1.1914,Medium,0
CID004978,Karnataka,52141.0,Business Owner,505,412307.0,84,5,87261.0,52.6,0,24502.0,1.6736,High,0
CID004979,Maharashtra,20307.0,Salaried,585,176952.0,36,2,52467.0,85.1,1,8190.0,2.5837,High,0
CID004980,Maharashtra,164121.0,Freelancer,684,939074.0,84,2,760664.0,56.1,0,58404.0,4.6348,Medium,1
CID004981,Chhattisgarh,38576.0,Self-Employed,648,162104.0,120,7,31148.0,74.7,0,16514.0,0.8074,Medium,1
CID004982,Tamil Nadu,66308.0,Salaried,567,295239.0,12,1,64397.0,66.6,1,48963.0,0.9712,High,0
CID004983,Telangana,165901.0,Self-Employed,642,340282.0,48,0,196955.0,59.4,0,122081.0,1.1872,Medium,1
CID004984,Punjab,54118.0,Self-Employed,590,10000.0,36,3,181000.0,44.0,0,41807.0,3.3445,Medium,1
CID004985,Rajasthan,244823.60000000012,Salaried,648,354216.0,60,3,547746.0,96.0,0,80850.0,2.2373,Low,1
CID004986,Karnataka,76723.0,Salaried,495,406488.0,84,1,89888.0,49.9,1,57561.0,1.1716,High,0
CID004987,Kerala,44166.0,Salaried,769,212930.0,36,0,147542.5,52.8,0,21233.0,3.3406,Low,1
CID004988,West Bengal,153911.0,Salaried,651,291488.0,24,2,543878.0,96.8,0,96084.0,3.5337,Low,1
CID004989,Kerala,184899.0,Business Owner,723,149305.0,84,3,477346.0,68.0,0,31478.0,2.5817,Low,1
CID004990,Kerala,87761.0,Self-Employed,631,293617.0,84,2,388553.0,76.4,0,33862.0,4.4274,Medium,1
CID004991,Chhattisgarh,59247.0,Government,665,545325.0,60,3,137341.0,100.0,0,22872.0,2.3181,Low,1
CID004992,West Bengal,160405.0,Salaried,740,10000.0,60,1,553531.0,69.4871955128205,0,65235.0,3.4508,Low,1
CID004993,Uttar Pradesh,23361.0,Salaried,660,189914.0,36,1,95343.0,59.0,1,10147.0,4.0813,High,0
CID004994,Telangana,25940.0,Business Owner,663,345610.0,48,1,124292.0,93.0,0,12573.0,4.7915,Low,1
CID004995,Maharashtra,129409.0,Self-Employed,586,401389.0,48,1,570931.0,37.9,1,68263.0,4.4118,High,0
CID004996,Bihar,68628.0,Self-Employed,607,84109.0,84,1,273748.0,34.8,1,32911.0,3.9889,High,0
CID004997,Maharashtra,121551.0,Salaried,568,173417.0,60,1,286616.0,70.9,0,72279.0,2.358,Medium,0
CID004998,Uttar Pradesh,198304.0,Salaried,590,180361.0,84,3,888032.7499999994,68.3,0,75073.0,4.4781,Medium,1
CID004999,Haryana,124942.0,Salaried,750,171640.0,60,2,211306.0,83.0,0,95727.0,1.6912,Low,1
CID005000,West Bengal,125192.0,Government,794,236059.0,60,3,435146.0,80.9,0,89967.0,3.4758,Low,1
CID005001,Uttar Pradesh,58085.0,Salaried,550,78557.0,48,2,152004.0,83.8,1,45542.0,2.6169,High,0
CID005002,Gujarat,68612.0,Freelancer,681,219456.0,48,1,221388.0,100.0,0,36418.0,3.2267,Low,1
CID005003,Punjab,47441.0,Business Owner,624,137662.0,180,1,171001.0,100.0,0,33557.0,3.6045,Low,1
CID005004,Uttar Pradesh,141015.0,Salaried,761,645677.0,60,3,147542.5,87.6,0,67155.0,1.0463,Low,1
CID005005,Bihar,57055.0,Self-Employed,660,165384.0,60,0,104254.0,69.6,0,29195.0,1.8273,Medium,1
CID005006,Maharashtra,46695.0,Freelancer,649,1349667.0,24,1,158149.0,65.9,0,37256.0,3.3869,Medium,1
CID005007,Madhya Pradesh,38698.0,Freelancer,590,826853.0,84,1,124205.0,69.7,0,26227.0,3.2096,Medium,1
CID005008,Punjab,148185.0,Salaried,527,1260005.0,84,1,147542.5,58.5,1,64977.0,0.9957,High,0
CID005009,Karnataka,43104.0,Salaried,710,210928.0,84,1,45690.0,88.5,0,25113.0,1.06,Low,1
CID005010,Gujarat,11860.0,Salaried,678,251659.0,24,0,33432.0,69.4871955128205,0,8318.0,2.8189,Medium,1
CID005011,Karnataka,161446.0,Salaried,680,232501.0,48,0,754636.0,57.3,0,71058.0,4.6742,Medium,1
CID005012,Maharashtra,142731.0,Self-Employed,602,250867.0,48,2,683962.0,66.7,0,48253.0,4.792,Medium,1
CID005013,Rajasthan,102601.0,Freelancer,638,250263.0,120,0,109811.0,34.6,1,47700.0,1.0703,High,0
CID005014,Telangana,57886.0,Salaried,713,346616.0,240,2,261921.0,68.2,0,42909.0,4.5248,Low,1
CID005015,Karnataka,8000.0,Business Owner,728,1321291.0,60,1,24753.0,70.8,0,4271.0,3.0941,Low,1
CID005016,Karnataka,31991.0,Self-Employed,555,1091348.0,60,0,124385.0,47.9,1,19150.0,3.8881,High,0
CID005017,Maharashtra,58085.0,Salaried,599,255005.0,12,3,38423.0,59.4,0,10459.0,0.6615,Medium,1
CID005018,Uttar Pradesh,68271.0,Salaried,538,176451.0,12,2,260822.0,46.9,1,28655.0,3.8204,High,0
CID005019,West Bengal,54763.0,Business Owner,666,599483.0,24,0,44897.0,38.5,0,37916.0,0.8198,Medium,1
CID005020,Punjab,34679.0,Freelancer,720,123756.0,84,1,116125.0,99.6,0,22737.0,3.3486,Low,1
CID005021,Telangana,55930.0,Business Owner,627,766205.0,36,4,196107.0,38.6,0,19879.0,3.5063,Medium,1
CID005022,Gujarat,46905.0,Salaried,596,760026.0,120,2,147542.5,72.3,1,33313.0,3.1456,High,0
CID005023,Assam,116717.0,Salaried,623,393928.0,60,5,89166.0,89.5,0,66051.0,0.764,Medium,1
CID005024,Andhra Pradesh,195930.0,Salaried,834,242664.0,120,2,436700.0,98.4,0,83262.0,2.2289,Low,1
CID005025,Jharkhand,8000.0,Self-Employed,745,1269961.0,180,3,30798.0,48.8,0,31478.0,3.8498,Medium,1
CID005026,Rajasthan,232633.0,Business Owner,708,157922.0,180,1,888032.7499999994,95.6,0,89732.0,3.8173,Low,1
CID005027,Tamil Nadu,31359.0,Salaried,675,13978.0,60,2,74314.0,73.2,0,15961.0,2.3698,Low,1
CID005028,Maharashtra,126168.0,Freelancer,648,52142.0,120,2,155070.0,81.5,0,93117.0,1.2291,Low,1
CID005029,Andhra Pradesh,66518.0,Self-Employed,577,550348.0,84,3,182758.0,100.0,0,32187.0,2.7475,Medium,0
CID005030,Maharashtra,93715.0,Business Owner,565,1244232.0,36,0,321085.0,82.2,0,58622.0,3.4262,Medium,0
CID005031,Tamil Nadu,74856.0,Salaried,604,381538.0,48,0,347467.0,51.4,1,27799.0,4.6418,High,0
CID005032,Rajasthan,157924.0,Salaried,573,94269.0,240,0,563164.0,28.9,0,31478.0,3.566,High,0
CID005033,West Bengal,160103.0,Government,601,586502.0,120,2,672748.0,82.8,1,80943.0,4.202,High,0
CID005034,West Bengal,49003.0,Salaried,641,291808.0,36,0,82881.0,78.1,0,18730.0,1.6913,Medium,1
CID005035,Karnataka,64209.0,Salaried,647,590369.0,36,3,272861.0,54.1,0,25512.0,4.2496,Medium,1
CID005036,Uttar Pradesh,131712.0,Freelancer,600,211856.0,36,2,428573.0,73.7,0,57270.0,3.2539,Medium,1
CID005037,West Bengal,24213.0,Government,689,164647.0,48,3,71923.0,42.9,0,8008.0,2.9704,Medium,1
CID005038,Himachal Pradesh,120191.0,Self-Employed,634,292112.0,180,2,204431.0,77.2,0,84185.0,1.7009,Medium,1
CID005039,Maharashtra,208889.0,Self-Employed,667,139028.0,60,1,296106.0,43.2,1,119281.0,1.4175,High,0
CID005040,Jharkhand,121988.0,Business Owner,590,299149.0,48,1,359553.0,94.2,0,61428.0,2.9474,Medium,1
CID005041,Kerala,78480.0,Freelancer,705,243581.0,36,2,354060.0,100.0,0,36544.0,4.5115,Low,1
CID005042,Maharashtra,160233.0,Salaried,607,159541.0,180,4,249835.0,75.8,0,48147.0,1.5592,Medium,1
CID005043,Karnataka,64434.0,Freelancer,778,309326.0,240,0,113024.0,77.8,0,47338.0,1.7541,Low,1
CID005044,Telangana,39026.0,Self-Employed,632,262998.0,48,1,185984.0,81.8,1,31478.0,4.7656,Medium,1
CID005045,Telangana,52919.0,Self-Employed,642,341238.0,84,2,32795.0,75.5,0,35219.0,0.6197,Low,1
CID005046,West Bengal,101204.0,Salaried,648,424837.0,240,1,271656.0,48.1,0,39188.0,2.6842,Medium,1
CID005047,Gujarat,244823.60000000012,Self-Employed,714,189802.0,60,0,888032.7499999994,98.3,1,100939.0,3.6272,Medium,1
CID005048,Rajasthan,51950.0,Government,723,200619.0,60,1,183942.0,79.0,0,17265.0,3.5408,Low,1
CID005049,Uttar Pradesh,55397.0,Self-Employed,792,769994.0,60,1,76056.0,81.2,0,31472.0,1.3729,Low,1
CID005050,Rajasthan,157101.0,Government,702,312523.0,12,1,482513.0,90.2,0,97098.0,3.0714,Low,1
CID005051,Karnataka,58085.0,Salaried,644,172629.0,48,0,15113.0,89.3,0,12167.0,0.2602,Low,1
CID005052,Madhya Pradesh,130187.0,Business Owner,607,291463.0,84,4,221518.0,94.7,0,73058.0,1.7015,Medium,1
CID005053,Karnataka,189860.0,Freelancer,639,389856.0,240,3,107837.0,79.1,0,88510.0,0.568,Low,1
CID005054,Maharashtra,48361.0,Business Owner,768,167872.0,60,1,122853.0,52.8,0,30945.0,2.5403,Low,1
CID005055,Gujarat,54581.0,Self-Employed,539,922309.0,36,0,147542.5,78.3,0,33947.0,2.7032,Medium,0
CID005056,Telangana,189749.0,Self-Employed,584,371741.0,60,2,177489.0,69.5,1,59097.0,0.9354,High,0
CID005057,Gujarat,120656.0,Freelancer,632,334890.0,60,0,247271.0,52.5,0,31478.0,2.0494,Medium,1
CID005058,Tamil Nadu,91776.0,Freelancer,583,898146.0,36,1,78604.0,99.0,0,59303.0,0.8565,Low,1
CID005059,West Bengal,61696.0,Salaried,617,890644.0,48,3,215310.0,67.0,1,21049.0,3.4899,High,0
CID005060,Maharashtra,41743.0,Freelancer,794,77671.0,60,3,58603.0,74.6,0,29349.0,1.4039,Low,1
CID005061,Jharkhand,58085.0,Salaried,626,164579.0,36,2,142929.0,55.4,1,29152.0,2.4607,High,0
CID005062,Jharkhand,148042.0,Salaried,682,128862.0,48,2,633524.0,68.9,0,59216.0,4.2794,Medium,1
CID005063,Rajasthan,100256.0,Freelancer,517,319785.0,36,6,384566.0,88.6,0,55415.0,3.8358,Medium,0
CID005064,Uttar Pradesh,143099.0,Salaried,561,284142.0,84,0,562784.0,100.0,0,65435.0,3.9328,Medium,0
CID005065,Kerala,22230.0,Freelancer,724,178165.0,60,1,75514.0,40.8,1,12459.0,3.3969,Medium,1
CID005066,Maharashtra,193435.0,Salaried,783,198654.0,60,0,424271.0,70.4,0,117604.0,2.1934,Low,1
CID005067,Gujarat,49392.0,Salaried,667,307077.0,24,1,102164.0,7.4,0,15107.0,2.0684,Medium,1
CID005068,Uttar Pradesh,96443.0,Self-Employed,625,1376169.1900000004,36,1,295138.0,61.4,0,72110.0,3.0602,Medium,1
CID005069,Jharkhand,148795.0,Salaried,689,731200.0,24,0,240485.0,72.3,0,72107.0,1.6162,Low,1
CID005070,Maharashtra,143904.0,Business Owner,442,487430.0,24,0,295134.0,73.3,1,56974.0,2.0509,High,0
CID005071,Rajasthan,128321.0,Salaried,668,184045.0,36,3,153837.0,100.0,0,40556.0,1.1988,Low,1
CID005072,Kerala,159195.0,Salaried,566,330236.0,36,4,638470.0,65.5,0,126775.0,4.0106,Medium,0
CID005073,Gujarat,148729.0,Salaried,713,297109.0,84,0,566703.0,100.0,0,101095.0,3.8103,Low,1
CID005074,Maharashtra,91736.0,Salaried,474,67209.0,84,0,253618.0,74.9,1,31478.0,2.7647,High,0
CID005075,Himachal Pradesh,58023.0,Business Owner,599,168520.0,36,2,125508.0,59.8,0,42527.0,2.1631,Medium,1
CID005076,Rajasthan,132099.0,Salaried,646,866812.0,36,2,480184.0,73.8,0,69756.0,3.635,Medium,1
CID005077,West Bengal,96911.0,Salaried,589,234222.0,24,2,85382.0,72.6,1,62406.0,0.881,High,0
CID005078,Tamil Nadu,48036.0,Government,619,74207.0,48,0,34339.0,74.0,0,37400.0,0.7149,Medium,1
CID005079,Gujarat,17493.0,Business Owner,722,297338.0,36,1,63831.0,56.0,1,11425.0,3.6489,Medium,1
CID005080,Gujarat,135296.0,Freelancer,648,180123.0,12,1,402543.0,55.8,1,56832.0,2.9753,High,0
CID005081,Maharashtra,55647.0,Salaried,575,302307.0,60,1,211434.0,92.7,0,42663.0,3.7996,Medium,0
CID005082,Maharashtra,51418.0,Salaried,725,572532.0,180,0,90397.0,91.1,0,15996.0,1.7581,Low,1
CID005083,Punjab,146919.0,Freelancer,670,1158349.0,60,1,145057.0,53.4,0,111691.0,0.9873,Medium,1
CID005084,Tamil Nadu,69300.0,Business Owner,673,323460.0,24,0,147542.5,67.3,0,54127.0,2.129,Medium,1
CID005085,Karnataka,155792.0,Self-Employed,578,219520.0,60,0,377034.0,77.7,0,53889.0,2.4201,Medium,0
CID005086,Rajasthan,31756.0,Business Owner,446,808908.0,60,1,147542.5,86.3,1,10415.0,4.6461,High,0
CID005087,Kerala,55322.0,Salaried,577,372870.0,180,2,147542.5,73.8,0,39795.0,2.667,Medium,0
CID005088,Maharashtra,75597.0,Salaried,569,177299.0,48,3,359640.0,93.1,0,23628.0,4.7573,Medium,0
CID005089,West Bengal,34975.0,Business Owner,600,222498.0,120,2,26300.0,68.4,1,24564.0,0.752,High,0
CID005090,Maharashtra,24585.0,Business Owner,582,465217.0,12,1,46913.0,100.0,0,11714.0,1.9082,Medium,1
CID005091,Maharashtra,46115.0,Self-Employed,659,320032.0,84,2,168943.0,100.0,0,14343.0,3.6635,Low,1
CID005092,Maharashtra,27665.0,Freelancer,720,395839.0,12,1,103151.0,71.5,0,17191.0,3.7286,Low,1
CID005093,Haryana,49051.0,Salaried,736,623649.0,48,1,149691.0,77.5,0,21568.0,3.0517,Low,1
CID005094,Maharashtra,8000.0,Salaried,716,183629.0,180,2,11741.85,51.2,0,3004.0,1.4677,Low,1
CID005095,Maharashtra,53783.0,Freelancer,578,290968.0,84,1,234150.0,66.6,1,31478.0,4.3536,High,0
CID005096,Gujarat,57878.0,Business Owner,654,164029.0,180,0,194254.0,73.6,0,18180.0,3.3563,Medium,1
CID005097,Punjab,9038.0,Self-Employed,775,358567.0,60,2,35381.0,84.0,0,4489.0,3.9147,Low,1
CID005098,Tamil Nadu,91154.0,Salaried,523,971564.0,84,4,204005.0,65.9,1,55474.0,2.238,High,0
CID005099,Uttar Pradesh,58085.0,Salaried,757,1198489.0,60,1,74323.0,84.9,0,30885.0,1.2796,Low,1
CID005100,Maharashtra,42130.0,Business Owner,570,411097.0,60,1,157584.0,62.5,1,23524.0,3.7404,High,0
CID005101,Gujarat,55392.0,Salaried,673,269208.0,60,1,230974.0,90.2,0,18326.0,4.1698,Low,1
CID005102,West Bengal,42177.0,Freelancer,683,359741.0,12,0,175302.0,78.3,0,28753.0,4.1563,Low,1
CID005103,West Bengal,58085.0,Government,665,882506.0,36,1,262010.0,77.4,0,34712.0,4.5108,Medium,1
CID005104,Uttar Pradesh,38576.0,Freelancer,828,547013.0,36,0,43408.0,60.8,0,15059.0,1.1253,Low,1
CID005105,Tamil Nadu,25339.0,Salaried,625,228093.0,48,3,37959.0,68.3,0,10956.0,1.498,Medium,1
CID005106,Maharashtra,142458.0,Business Owner,518,285220.0,60,1,392040.0,62.5,1,90280.0,2.752,High,0
CID005107,Uttar Pradesh,59709.0,Salaried,678,123525.0,84,0,166174.0,69.4871955128205,0,23817.0,2.7831,Medium,1
CID005108,Maharashtra,45592.0,Salaried,636,345837.0,36,0,123026.0,42.9,0,15686.0,2.6984,Medium,1
CID005109,Kerala,58085.0,Salaried,694,195814.0,60,2,243221.0,55.9,0,35211.0,4.1873,Medium,1
CID005110,Maharashtra,57262.0,Salaried,720,157117.0,36,2,60939.0,94.1,0,35671.0,1.0642,Low,1
CID005111,Himachal Pradesh,8000.0,Government,647,888033.0,60,4,32521.0,73.8,1,4180.0,4.0651,High,0
CID005112,Bihar,22198.0,Salaried,684,218126.0,84,3,13329.0,94.5,0,12264.0,0.6005,Low,1
CID005113,West Bengal,24587.0,Salaried,661,187491.0,60,0,48038.0,86.6,0,17602.0,1.9538,Low,1
CID005114,Andhra Pradesh,28678.0,Government,793,297939.0,36,2,39697.0,88.7,0,31478.0,1.3842,Low,1
CID005115,Tamil Nadu,36592.0,Salaried,620,968284.0,84,4,105015.0,78.4,0,26779.0,2.8699,Medium,1
CID005116,Telangana,64982.0,Business Owner,595,246198.0,84,3,185687.0,56.8,1,47877.0,2.8575,High,0
CID005117,Gujarat,68969.0,Salaried,720,624870.0,180,1,191695.0,71.5,0,38347.0,2.7794,Low,1
CID005118,Gujarat,19527.0,Salaried,575,1222114.0,84,1,35142.0,45.0,0,6021.0,1.7997,Medium,0
CID005119,Kerala,102532.0,Government,681,331049.0,84,5,292022.0,66.7,0,78047.0,2.8481,Medium,1
CID005120,Tamil Nadu,222896.0,Salaried,636,1017735.0,120,1,819366.0,59.1,1,82460.0,3.676,High,0
CID005121,Tamil Nadu,109878.0,Self-Employed,641,133217.0,24,1,249639.0,32.8,0,61927.0,2.272,Medium,1
CID005122,Jharkhand,58085.0,Salaried,844,793064.0,84,4,269489.0,78.5,0,36638.0,4.6396,Low,1
CID005123,Maharashtra,149801.0,Salaried,748,1021442.0,48,1,121055.0,76.6,0,52063.0,0.8081,Low,1
CID005124,Gujarat,79968.0,Salaried,731,241261.0,120,3,395198.0,95.2,0,53988.0,4.942,Low,1
CID005125,Odisha,8000.0,Salaried,692,305446.0,60,0,31409.0,45.5,0,4852.0,3.9261,Medium,1
CID005126,West Bengal,41949.0,Salaried,594,965828.0,60,0,132949.0,91.6,0,26699.0,3.1693,Medium,1
CID005127,Rajasthan,57802.0,Business Owner,670,203850.0,36,1,81792.0,23.6,0,21787.0,1.415,Medium,1
CID005128,Tamil Nadu,164259.0,Self-Employed,696,71982.0,84,2,545813.0,67.1,0,71605.0,3.3229,Medium,1
CID005129,Uttar Pradesh,67784.0,Salaried,665,465404.0,12,2,278549.0,100.0,0,30590.0,4.1094,Low,1
CID005130,Punjab,73436.0,Salaried,657,64240.0,84,0,120538.0,69.4,0,27553.0,1.6414,Medium,1
CID005131,West Bengal,48498.0,Government,648,271833.0,36,1,32955.0,55.3,0,28274.0,0.6795,Medium,1
CID005132,Rajasthan,22262.0,Government,671,274461.0,36,0,55485.0,68.3,0,7531.0,2.4924,Medium,1
CID005133,Maharashtra,23015.0,Business Owner,607,500817.0,12,1,43037.0,69.4871955128205,0,9857.0,1.87,Medium,1
CID005134,Maharashtra,59509.0,Freelancer,706,1353733.0,48,2,106382.0,64.4,0,40502.0,1.7877,Low,1
CID005135,Himachal Pradesh,62636.0,Salaried,488,226896.0,48,1,235613.0,77.8,1,26216.0,3.7616,High,0
CID005136,Uttar Pradesh,118723.0,Salaried,758,1062209.0,36,1,138448.0,69.4871955128205,0,47163.0,1.1661,Low,1
CID005137,West Bengal,128660.0,Self-Employed,545,234441.0,36,2,441200.0,81.0,0,47704.0,3.4292,Medium,0
CID005138,Maharashtra,119496.0,Self-Employed,564,315212.0,180,2,92694.0,90.7,1,72717.0,0.7757,Medium,0
CID005139,Andhra Pradesh,70144.0,Self-Employed,682,66759.0,48,1,325432.0,100.0,0,36967.0,4.6395,Low,1
CID005140,Jharkhand,72029.0,Salaried,693,226994.0,84,2,225983.0,71.7,0,29529.0,3.1374,Low,1
CID005141,West Bengal,38665.0,Government,816,284996.0,36,0,181316.0,76.5,0,15540.0,4.6894,Low,1
CID005142,Maharashtra,11802.0,Freelancer,673,348633.0,120,1,51993.0,46.3,0,9375.0,4.4054,Medium,1
CID005143,West Bengal,104216.0,Salaried,646,139803.0,84,1,460035.0,88.9,0,34744.0,4.4142,Medium,1
CID005144,Kerala,39480.0,Business Owner,665,763162.0,120,3,41014.0,97.2,0,26523.0,1.0389,Low,1
CID005145,Uttar Pradesh,63860.0,Salaried,777,1376169.1900000004,60,3,231905.0,83.8,0,48376.0,3.6315,Low,1
CID005146,Bihar,50621.0,Salaried,843,383645.0,180,1,116518.0,42.3,0,26458.0,2.3018,Low,1
CID005147,Telangana,78066.0,Salaried,635,838817.0,48,3,200316.0,61.9,0,42218.0,2.566,Medium,1
CID005148,Bihar,46164.0,Salaried,693,10000.0,84,1,81061.0,71.0,0,33538.0,1.7559,Low,1
CID005149,Telangana,166152.0,Salaried,644,292184.0,84,1,187632.0,52.9,1,51045.0,1.1293,High,0
CID005150,Maharashtra,23366.0,Freelancer,642,473835.0,240,3,43891.0,100.0,0,9226.0,1.8784,Low,1
CID005151,Tamil Nadu,98675.0,Salaried,800,166851.0,24,1,293347.0,78.2,1,64820.0,2.9729,Medium,1
CID005152,Karnataka,184234.0,Self-Employed,575,275913.0,24,1,432054.0,88.6,1,31478.0,2.3451,High,0
CID005153,Odisha,29556.0,Salaried,463,917587.0,60,4,108396.0,88.9,1,23160.0,3.6675,High,0
CID005154,Kerala,36797.0,Salaried,675,318800.0,180,0,157330.0,72.2,1,14931.0,4.2756,Medium,1
CID005155,Telangana,61399.0,Freelancer,746,284169.0,12,2,88918.0,46.0,0,45639.0,1.4482,Low,1
CID005156,Tamil Nadu,22583.0,Self-Employed,667,856671.0,36,0,17011.0,85.8,0,18064.0,0.7533,Low,1
CID005157,Karnataka,93596.0,Government,690,587938.0,36,3,464122.0,100.0,0,28137.0,4.9588,Low,1
CID005158,Kerala,18256.0,Government,710,352642.0,48,2,81639.0,62.4,0,8110.0,4.4719,Medium,1
CID005159,Gujarat,91629.0,Salaried,658,183323.0,12,0,155131.0,58.7,0,72443.0,1.693,Medium,1
CID005160,Maharashtra,176368.0,Salaried,694,283746.0,120,2,217245.0,86.8,0,132140.0,1.2318,Low,1
CID005161,West Bengal,114716.0,Freelancer,693,881079.0,12,4,548304.0,88.5,0,39952.0,4.7797,Low,1
CID005162,Maharashtra,116787.0,Government,648,822090.0,60,1,180549.0,69.4871955128205,1,50047.0,1.546,Medium,1
CID005163,Uttar Pradesh,136061.0,Self-Employed,659,450289.0,24,0,203887.0,67.2,0,83502.0,1.4985,Medium,1
CID005164,Gujarat,202014.0,Business Owner,648,111478.0,120,0,200858.0,67.1,1,85634.0,0.9943,Medium,1
CID005165,Karnataka,184053.0,Business Owner,646,251145.0,84,1,330476.0,17.4,1,91255.0,1.7955,High,0
CID005166,Chhattisgarh,50820.0,Salaried,610,1063558.0,84,1,217739.0,71.0,0,21689.0,4.2845,Medium,1
CID005167,Karnataka,55279.0,Self-Employed,732,290553.0,84,0,169387.0,58.7,0,24846.0,3.0642,Low,1
CID005168,Maharashtra,30701.0,Freelancer,669,783331.0,180,1,28058.0,25.9,0,14446.0,0.9139,Medium,1
CID005169,Karnataka,40926.0,Business Owner,687,336895.0,60,0,198628.0,100.0,0,23025.0,4.8533,Low,1
CID005170,Kerala,33501.0,Salaried,634,372641.0,180,1,98082.0,74.8,0,23111.0,2.9277,Medium,1
CID005171,Uttar Pradesh,105668.0,Salaried,734,421220.0,36,2,250976.0,34.3,0,60786.0,2.3751,Medium,1
CID005172,West Bengal,195206.0,Salaried,522,183516.0,60,1,786506.0,77.5,1,82566.0,4.0291,High,0
CID005173,Maharashtra,53817.0,Salaried,578,123007.0,12,3,162611.0,69.4871955128205,1,33788.0,3.0216,High,0
CID005174,Maharashtra,47910.0,Government,752,179539.0,36,0,217078.0,94.1,0,34310.0,4.531,Low,1
CID005175,Gujarat,58085.0,Salaried,615,88452.0,60,0,545013.0,89.3,0,92996.0,9.383,Medium,1
CID005176,Haryana,214088.0,Salaried,478,259453.0,180,2,750817.0,45.4,1,149871.0,3.507,High,0
CID005177,Bihar,62627.0,Salaried,766,233245.0,48,2,126497.0,59.1,0,32855.0,2.0198,Low,1
CID005178,Maharashtra,50328.0,Self-Employed,736,307304.0,84,2,249333.0,52.6,0,38358.0,4.9542,Medium,1
CID005179,Rajasthan,26148.0,Self-Employed,706,56051.0,120,2,89782.0,70.4,0,15873.0,3.4336,Low,1
CID005180,Odisha,46169.0,Salaried,657,533521.0,48,1,114889.0,85.5,0,30270.0,2.4884,Low,1
CID005181,Uttar Pradesh,31512.0,Salaried,782,610948.0,36,0,36673.0,78.7,0,11198.0,1.1638,Low,1
CID005182,Haryana,26764.0,Salaried,750,318667.0,60,0,80302.0,51.8,0,16448.0,3.0004,Low,1
CID005183,Maharashtra,43782.0,Self-Employed,773,22535.0,36,3,153154.0,69.4871955128205,1,13767.0,3.4981,Medium,1
CID005184,Jharkhand,49825.0,Salaried,705,991369.0,84,1,108199.0,90.9,0,19026.0,2.1716,Low,1
CID005185,Kerala,53043.0,Government,659,162067.0,24,1,41938.0,80.2,0,34442.0,0.7906,Low,1
CID005186,Assam,48605.0,Self-Employed,618,251543.0,36,1,198932.0,78.0,0,31007.0,4.0928,Medium,1
CID005187,Telangana,40340.0,Salaried,548,204321.0,84,0,138886.0,52.4,1,22111.0,3.4429,High,0
CID005188,Uttar Pradesh,71868.0,Business Owner,690,458715.0,240,2,257326.0,73.2,0,45196.0,3.5805,Low,1
CID005189,Assam,33927.0,Salaried,696,260285.0,36,0,54375.0,47.3,1,24081.0,1.6027,Medium,1
CID005190,Tamil Nadu,148168.0,Business Owner,622,1143851.0,84,0,161230.0,53.5,0,106241.0,1.0882,Medium,1
CID005191,Uttar Pradesh,40577.0,Salaried,699,244712.0,60,1,102836.0,40.4,1,30219.0,2.5343,High,0
CID005192,Andhra Pradesh,98134.0,Self-Employed,623,757702.0,120,1,155620.0,100.0,0,73115.0,1.5858,Low,1
CID005193,Kerala,65016.0,Business Owner,719,936848.0,48,3,260999.0,100.0,0,37877.0,4.0144,Low,1
CID005194,Jharkhand,30812.0,Government,579,544942.0,240,4,89164.0,49.9,0,14681.0,2.8938,Medium,0
